,alternativeSpellings,createdAt,department,id,name,updatedAt
7877,,2016-12-16T10:22:18.567Z,101,13269,"Rahkapulla, jogurtti",2016-12-16T10:22:18.567Z
7878,,2016-12-16T10:22:19.231Z,101,13270,"Rahkapulla, luumu",2016-12-16T10:22:19.231Z
7879,,2016-12-16T10:22:19.898Z,101,13271,"Rahkapulla, mustikka, gluteeniton",2016-12-16T10:22:19.898Z
7880,,2016-12-16T10:22:20.567Z,107,13272,"Rahkapulla, mustikka, gluteeniton, pakaste",2016-12-16T10:22:20.567Z
7881,,2016-12-16T10:22:21.205Z,107,13273,"Rahkapulla, persikka, pakaste",2016-12-16T10:22:21.205Z
7882,,2016-12-16T10:22:21.870Z,107,13274,"Rahkapulla, vähälaktoosinen, pakaste",2016-12-16T10:22:21.870Z
7883,,2016-12-16T10:22:22.507Z,101,13275,"Rahkapulla, vanilja",2016-12-16T10:22:22.507Z
7884,,2016-12-16T10:22:23.163Z,101,13276,Rahkasämpylä,2016-12-16T10:22:23.163Z
7885,,2016-12-16T10:22:23.826Z,104,13277,"Rahkavaahto, hedelmä, laktoositon",2016-12-16T10:22:23.826Z
7886,,2016-12-16T10:22:24.462Z,104,13278,"Rahkavaahto, kausimaku, laktoositon",2016-12-16T10:22:24.462Z
7887,,2016-12-16T10:22:25.081Z,104,13279,"Rahkavaahto, mansikka, laktoositon",2016-12-16T10:22:25.081Z
7888,,2016-12-16T10:22:25.574Z,104,13280,"Rahkavalmiste, sitruuna",2016-12-16T10:22:25.574Z
7889,,2016-12-16T10:22:26.145Z,104,13281,"Rahkavalmiste, vanilja",2016-12-16T10:22:26.145Z
7890,,2016-12-16T10:22:26.666Z,100,13282,Raitajuuri,2016-12-16T10:22:26.666Z
7891,,2016-12-16T10:22:27.158Z,101,13283,Rakastajat leivos,2016-12-16T10:22:27.158Z
7892,,2016-03-24T08:42:46.007Z,106,6712,"Rakuuna, kuivattu",2016-12-16T10:22:27.848Z
7893,,2016-03-24T08:42:46.327Z,100,6713,"Rakuuna, tuore",2016-12-16T10:22:28.329Z
7894,,2016-12-16T10:22:28.758Z,107,13284,"Ranskanperuna, BBQ, pakaste",2016-12-16T10:22:28.758Z
7895,,2016-12-16T10:22:29.229Z,107,13285,"Ranskanperuna, chili, pakaste",2016-12-16T10:22:29.229Z
7896,,2016-03-24T08:42:47.029Z,107,6715,"Ranskanperuna, pakaste",2016-12-16T10:22:29.674Z
7897,,2016-12-16T10:22:30.153Z,107,13286,"Ranskanperuna, valkosipuli, pakaste",2016-12-16T10:22:30.153Z
7898,,2016-12-16T10:22:30.585Z,106,13287,Ranskanperunakastike,2016-12-16T10:22:30.585Z
7899,,2016-03-24T08:42:47.347Z,100,6716,Raparperi,2016-12-16T10:22:30.967Z
7900,,2016-12-16T10:22:31.372Z,104,13288,"Raparperi-herukkakeitto, sokeriton",2016-12-16T10:22:31.372Z
7901,,2016-12-16T10:22:31.800Z,106,13289,Raparperi-inkiväärihillo,2016-12-16T10:22:31.800Z
7902,,2016-12-16T10:22:32.165Z,104,13290,"Raparperijogurtti, laktoositon",2016-12-16T10:22:32.165Z
7903,,2016-12-16T10:22:32.529Z,104,13291,"Raparperijogurtti, vähälaktoosinen",2016-12-16T10:22:32.529Z
7904,,2016-12-16T10:22:32.888Z,104,13292,"Raparperi-kaurajogurtti, AB",2016-12-16T10:22:32.888Z
7905,,2016-12-16T10:22:33.247Z,104,13293,Raparperi-mansikkakeitto,2016-12-16T10:22:33.247Z
7906,,2016-12-16T10:22:33.609Z,101,13294,Raparperimunkki,2016-12-16T10:22:33.609Z
7907,,2016-12-16T10:22:33.967Z,101,13295,Raparperipiirakka,2016-12-16T10:22:33.967Z
7908,,2016-12-16T10:22:34.328Z,104,13296,"Raparperi-vaniljajogurtti, vähälaktoosinen",2016-12-16T10:22:34.328Z
7909,,2016-12-16T10:22:34.712Z,107,13297,"Rapu, pakaste",2016-12-16T10:22:34.712Z
7910,,2016-12-16T10:22:35.446Z,111,13298,Rapukauluri,2016-12-16T10:22:35.446Z
7911,,2016-03-24T08:42:48.057Z,103,6718,Rapusalaatti,2016-12-16T10:22:35.804Z
7912,,2016-12-16T10:22:36.172Z,111,13299,Raskaustesti,2016-12-16T10:22:36.172Z
7913,,2016-12-16T10:22:36.530Z,105,13300,Rasvahappo,2016-12-16T10:22:36.530Z
7914,,2016-12-16T10:22:36.894Z,108,13301,Rasvanpolttojuoma,2016-12-16T10:22:36.894Z
7915,,2016-12-16T10:22:37.252Z,104,13302,"Rasvaseos, juokseva",2016-12-16T10:22:37.252Z
7916,,2016-12-16T10:22:37.610Z,104,13303,"Rasvaseos, juokseva, laktoositon",2016-12-16T10:22:37.610Z
7917,,2016-12-16T10:22:37.967Z,104,13304,"Rasvaseos, juokseva, vähälaktoosinen",2016-12-16T10:22:37.967Z
7918,,2016-03-24T08:42:48.699Z,104,6720,Rasvaton maito,2016-12-16T10:22:38.328Z
7919,,2016-12-16T10:22:38.685Z,104,13305,"Rasvaton maito, ESL",2016-12-16T10:22:38.685Z
7920,,2016-12-16T10:22:39.043Z,104,13306,"Rasvaton maito, gefilus",2016-12-16T10:22:39.043Z
7921,,2016-12-16T10:22:39.400Z,104,13307,"Rasvaton maito, luomu",2016-12-16T10:22:39.400Z
7922,,2016-12-16T10:22:39.761Z,104,13308,"Rasvaton maito, UHT, vähälaktoosinen",2016-12-16T10:22:39.761Z
7923,,2016-12-16T10:22:40.119Z,104,13309,"Rasvaton maitojuoma, laktoositon",2016-12-16T10:22:40.119Z
7924,,2016-12-16T10:22:40.491Z,104,13310,"Rasvaton maitojuoma, UHT, laktoositon",2016-12-16T10:22:40.491Z
7925,,2016-12-16T10:22:40.869Z,105,13311,"Ratatouille, ainekset",2016-12-16T10:22:40.869Z
7926,,2016-12-16T10:22:41.228Z,105,13312,Rautavalmiste,2016-12-16T10:22:41.228Z
7927,,2016-12-16T10:22:41.585Z,105,13313,Ravintolisä,2016-12-16T10:22:41.585Z
7928,,2016-03-24T08:42:49.018Z,103,6721,"Ravioli, juusto",2016-12-16T10:22:41.943Z
7929,,2016-12-16T10:22:42.302Z,103,13314,"Ravioli, kantarelli",2016-12-16T10:22:42.302Z
7930,,2016-03-24T08:42:49.337Z,103,6722,"Ravioli, mozzarella-tomaatti-basilika",2016-12-16T10:22:42.660Z
7931,,2016-12-16T10:22:43.018Z,103,13315,"Ravioli, pinaatti-juusto, luomu",2016-12-16T10:22:43.018Z
7932,,2016-03-24T08:42:49.655Z,103,6723,"Ravioli, ricotta-pinaatti",2016-12-16T10:22:43.376Z
7933,,2016-03-24T08:42:49.996Z,102,6724,Ravunpyrstö,2016-12-16T10:22:43.733Z
7934,,2016-12-16T10:22:44.091Z,107,13316,"Ravunpyrstö, pakaste",2016-12-16T10:22:44.091Z
7935,,2016-12-16T10:22:44.453Z,106,13317,Remouladekastike,2016-12-16T10:22:44.453Z
7936,,2016-03-24T08:42:50.316Z,100,6725,Retiisi,2016-12-16T10:22:44.810Z
7937,,2016-12-16T10:22:45.168Z,106,13318,Rich Hoisin -kastike,2016-12-16T10:22:45.168Z
7938,,2016-03-24T08:42:50.635Z,104,6726,Ricotta,2016-12-16T10:22:45.526Z
7939,,2016-12-16T10:22:45.898Z,107,13319,"Ricottapihvi, pakaste",2016-12-16T10:22:45.898Z
7940,,2016-03-24T08:42:50.954Z,101,6727,Rieska,2016-12-16T10:22:46.267Z
7941,,2016-12-16T10:22:46.628Z,107,13320,"Rieska, gluteeniton, pakaste",2016-12-16T10:22:46.628Z
7942,,2016-12-16T10:22:46.987Z,101,13321,"Rieska, luomu",2016-12-16T10:22:46.987Z
7943,,2016-12-16T10:22:47.345Z,103,13322,"Rieskasandwich, meetvursti-muna",2016-12-16T10:22:47.345Z
7944,,2016-12-16T10:22:47.703Z,102,13323,"Riihikinkku, viipale",2016-12-16T10:22:47.703Z
7945,,2016-12-16T10:22:48.061Z,105,13324,"Riisi, kiehautettu, luomu",2016-12-16T10:22:48.061Z
7946,,2016-12-16T10:22:48.419Z,105,13325,"Riisi, luomu",2016-12-16T10:22:48.419Z
7947,,2016-12-16T10:22:48.783Z,105,13326,"Riisi, musta, luomu",2016-12-16T10:22:48.783Z
7948,,2016-12-16T10:22:49.144Z,105,13327,"Riisi, punainen",2016-12-16T10:22:49.144Z
7949,,2016-12-16T10:22:49.524Z,105,13328,"Riisi, punainen, luomu",2016-12-16T10:22:49.524Z
7950,,2016-03-24T08:42:52.361Z,105,6731,"Riisi, tumma",2016-12-16T10:22:49.890Z
7951,,2016-03-24T08:42:52.680Z,105,6732,Riisihiutale,2016-12-16T10:22:50.268Z
7952,,2016-12-16T10:22:50.626Z,105,13329,"Riisihiutale, täysjyvä, luomu",2016-12-16T10:22:50.626Z
7953,,2016-12-16T10:22:51.343Z,106,13330,"Riisijauho, gluteeniton",2016-12-16T10:22:51.343Z
7954,,2016-12-16T10:22:51.700Z,106,13331,"Riisijauho, täysjyvä, luomu",2016-12-16T10:22:51.700Z
7955,,2016-12-16T10:22:52.058Z,104,13332,"Riisijuoma, hasselpähkinä-manteli",2016-12-16T10:22:52.058Z
7956,,2016-12-16T10:22:52.416Z,104,13333,"Riisijuoma, luomu",2016-12-16T10:22:52.416Z
7957,,2016-12-16T10:22:52.811Z,104,13334,"Riisijuoma, makeuttamaton",2016-12-16T10:22:52.811Z
7958,,2016-12-16T10:22:53.179Z,104,13335,"Riisijuoma, maustamaton",2016-12-16T10:22:53.179Z
7959,,2016-12-16T10:22:53.536Z,104,13336,"Riisijuoma, suklaa",2016-12-16T10:22:53.536Z
7960,,2016-12-16T10:22:53.894Z,101,13337,Riisikakku,2016-12-16T10:22:53.894Z
7961,,2016-12-16T10:22:54.251Z,101,13338,"Riisikakku, auringonkukka-seesami",2016-12-16T10:22:54.251Z
7962,,2016-12-16T10:22:54.618Z,101,13339,"Riisikakku, basmatiriisi, luomu",2016-12-16T10:22:54.618Z
7963,,2016-12-16T10:22:54.975Z,101,13340,"Riisikakku, chia-siemen ja merisuola",2016-12-16T10:22:54.975Z
7964,,2016-12-16T10:22:55.334Z,101,13341,"Riisikakku, gluteeniton, luomu",2016-12-16T10:22:55.334Z
7965,,2016-12-16T10:22:55.692Z,101,13342,"Riisikakku, hampunsiemen-mustapippuri",2016-12-16T10:22:55.692Z
7966,,2016-12-16T10:22:56.059Z,101,13343,"Riisikakku, juusto",2016-12-16T10:22:56.059Z
7967,,2016-12-16T10:22:56.417Z,101,13344,"Riisikakku, kermaviili-paprika",2016-12-16T10:22:56.417Z
7968,,2016-12-16T10:22:56.775Z,101,13345,"Riisikakku, kermaviili-sipuli",2016-12-16T10:22:56.775Z
7969,,2016-03-24T08:42:53.074Z,101,6733,"Riisikakku, luomu",2016-12-16T10:22:57.132Z
7970,,2016-12-16T10:22:57.500Z,101,13346,"Riisikakku, maitosuklaa, luomu",2016-12-16T10:22:57.500Z
7971,,2016-12-16T10:22:57.858Z,101,13347,"Riisikakku, monivilja",2016-12-16T10:22:57.858Z
7972,,2016-12-16T10:22:58.215Z,101,13348,"Riisikakku, nacho-chili",2016-12-16T10:22:58.215Z
7973,,2016-12-16T10:22:58.575Z,101,13349,"Riisikakku, pellavansiemen-rosmariini",2016-12-16T10:22:58.575Z
7974,,2016-12-16T10:22:58.934Z,101,13350,"Riisikakku, pizza",2016-12-16T10:22:58.934Z
7975,,2016-12-16T10:22:59.294Z,101,13351,"Riisikakku, suolaton",2016-12-16T10:22:59.294Z
7976,,2016-12-16T10:22:59.664Z,101,13352,"Riisikakku, suolaton, luomu",2016-12-16T10:22:59.664Z
7977,,2016-12-16T10:23:00.049Z,101,13353,"Riisikakku, tilli-sipuli-juusto",2016-12-16T10:23:00.049Z
7978,,2016-12-16T10:23:00.439Z,101,13354,"Riisikakku, tumma suklaa, luomu",2016-12-16T10:23:00.439Z
7979,,2016-12-16T10:23:00.822Z,101,13355,"Riisikakku, vähäsuolainen, luomu",2016-12-16T10:23:00.822Z
7980,,2016-12-16T10:23:01.214Z,101,13356,"Riisikakku, villiriisi, luomu",2016-12-16T10:23:01.214Z
7981,,2016-12-16T10:23:01.575Z,105,13357,Riisi-kaurasekoitus,2016-12-16T10:23:01.575Z
7982,,2016-12-16T10:23:01.937Z,101,13358,"Riisikeksi, suklaa, luomu",2016-12-16T10:23:01.937Z
7983,,2016-12-16T10:23:02.297Z,104,13359,Riisi-kookosjuoma,2016-12-16T10:23:02.297Z
7984,,2016-12-16T10:23:02.657Z,104,13360,"Riisi-kookosjuoma, luomu",2016-12-16T10:23:02.657Z
7985,,2016-12-16T10:23:03.035Z,101,13361,"Riisileipä, gluteeniton",2016-12-16T10:23:03.035Z
7986,,2016-12-16T10:23:03.392Z,105,13362,Riisi-linssisekoitus,2016-12-16T10:23:03.392Z
7987,,2016-12-16T10:23:03.750Z,101,13363,Riisi-maissikakku,2016-12-16T10:23:03.750Z
7988,,2016-12-16T10:23:04.119Z,101,13364,"Riisi-maissileipä, gluteeniton",2016-12-16T10:23:04.119Z
7989,,2016-12-16T10:23:04.477Z,105,13365,Riisi-moniviljasekoitus,2016-12-16T10:23:04.477Z
7990,,2016-03-24T08:42:53.393Z,105,6734,Riisimuro,2016-12-16T10:23:04.835Z
7991,,2016-12-16T10:23:05.201Z,105,13366,"Riisimuro, gluteeniton",2016-12-16T10:23:05.201Z
7992,,2016-03-24T08:42:53.712Z,105,6735,Riisinuudeli,2016-12-16T10:23:05.571Z
7993,,2016-12-16T10:23:05.939Z,105,13367,"Riisinuudeli, vermiselli",2016-12-16T10:23:05.939Z
7994,,2016-12-16T10:23:06.297Z,107,13368,"Riisi-ohrapiirakka, pakaste",2016-12-16T10:23:06.297Z
7995,,2016-12-16T10:23:06.656Z,105,13369,Riisi-ohrasekoitus,2016-12-16T10:23:06.656Z
7996,,2016-12-16T10:23:07.020Z,105,13370,Riisipaperi,2016-12-16T10:23:07.020Z
7997,,2016-12-16T10:23:07.377Z,105,13371,"Riisipasta, täysjyvä, gluteeniton",2016-12-16T10:23:07.377Z
7998,,2016-12-16T10:23:07.734Z,105,13372,"Riisipasta, täysjyvä, gluteeniton, luomu",2016-12-16T10:23:07.734Z
7999,,2016-12-16T10:23:08.095Z,101,13373,Riisipiirakka,2016-12-16T10:23:08.095Z
8000,,2016-12-16T10:23:08.459Z,101,13374,"Riisipiirakka, gluteeniton, maidoton",2016-12-16T10:23:08.459Z
8001,,2016-12-16T10:23:08.820Z,107,13375,"Riisipiirakka, gluteeniton, pakaste",2016-12-16T10:23:08.820Z
8002,,2016-12-16T10:23:09.182Z,101,13376,"Riisipiirakka, luomu",2016-12-16T10:23:09.182Z
8003,,2016-12-16T10:23:09.544Z,107,13377,"Riisipiirakka, luomu, pakaste",2016-12-16T10:23:09.544Z
8004,,2016-12-16T10:23:10.263Z,101,13378,"Riisipiirakka, rukiinen",2016-12-16T10:23:10.263Z
8005,,2016-12-16T10:23:10.978Z,103,13379,"Riisipuuro, laktoositon",2016-12-16T10:23:10.978Z
8006,,2016-12-16T10:23:11.335Z,103,13380,"Riisipuuro, luomu",2016-12-16T10:23:11.335Z
8007,[],2016-03-24T08:42:55.013Z,105,6739,Riisi-ruissekoitus,2016-12-16T10:23:11.696Z
8008,,2016-12-16T10:23:12.054Z,105,13381,"Riisi-ruissekoitus, täysjyvä",2016-12-16T10:23:12.054Z
8009,,2016-12-16T10:23:12.776Z,109,13382,Riisi-suklaapatukka,2016-12-16T10:23:12.776Z
8010,,2016-12-16T10:23:13.242Z,106,13383,"Riisivanukas, ainekset, gluteeniton, luomu",2016-12-16T10:23:13.242Z
8011,,2016-12-16T10:23:13.729Z,104,13384,"Riisivanukas, hedelmä",2016-12-16T10:23:13.729Z
8012,,2016-12-16T10:23:14.101Z,104,13385,"Riisivanukas, kuningatar, kevyt",2016-12-16T10:23:14.101Z
8013,,2016-12-16T10:23:14.463Z,104,13386,"Riisivanukas, mansikka",2016-12-16T10:23:14.463Z
8014,,2016-12-16T10:23:14.823Z,104,13387,"Riisivanukas, mansikka, laktoositon",2016-12-16T10:23:14.823Z
8015,,2016-12-16T10:23:15.183Z,104,13388,"Riisivanukas, mansikka-juustokakku",2016-12-16T10:23:15.183Z
8016,,2016-12-16T10:23:15.541Z,104,13389,"Riisivanukas, metsämarja",2016-12-16T10:23:15.541Z
8017,,2016-12-16T10:23:15.906Z,104,13390,"Riisivanukas, mustikka",2016-12-16T10:23:15.906Z
8018,,2016-12-16T10:23:16.268Z,104,13391,"Riisivanukas, mustikka, laktoositon",2016-12-16T10:23:16.268Z
8019,,2016-12-16T10:23:16.698Z,104,13392,"Riisivanukas, omena-kaneli",2016-12-16T10:23:16.698Z
8020,,2016-12-16T10:23:17.059Z,104,13393,"Riisivanukas, päärynä",2016-12-16T10:23:17.059Z
8021,,2016-12-16T10:23:17.420Z,104,13394,"Riisivanukas, sitruunakakku",2016-12-16T10:23:17.420Z
8022,,2016-12-16T10:23:17.789Z,104,13395,"Riisivanukas, suklaa, luomu",2016-12-16T10:23:17.789Z
8023,,2016-12-16T10:23:18.150Z,104,13396,"Riisivanukas, vadelma",2016-12-16T10:23:18.150Z
8024,,2016-12-16T10:23:18.516Z,104,13397,"Riisivanukas, vanilja, luomu",2016-12-16T10:23:18.516Z
8025,,2016-12-16T10:23:19.247Z,103,13398,Riistakäristys ja muusi,2016-12-16T10:23:19.247Z
8026,,2016-12-16T10:23:19.967Z,105,13399,"Riistakäristys, säilyke",2016-12-16T10:23:19.967Z
8027,,2016-12-16T10:23:20.325Z,103,13400,"Riistakeitto, juustoinen",2016-12-16T10:23:20.325Z
8028,,2016-12-16T10:23:20.684Z,103,13401,Riistakiusaus,2016-12-16T10:23:20.684Z
8029,,2016-12-16T10:23:21.046Z,105,13402,"Riistaliha, säilyke",2016-12-16T10:23:21.046Z
8030,,2016-12-16T10:23:21.412Z,105,13403,"Riistalihakastike, säilyke",2016-12-16T10:23:21.412Z
8031,,2016-12-16T10:23:21.781Z,106,13404,Riistamauste,2016-12-16T10:23:21.781Z
8032,,2016-12-16T10:23:22.148Z,102,13405,Riistameetvursti,2016-12-16T10:23:22.148Z
8033,,2016-12-16T10:23:22.507Z,107,13406,"Riistapiirakka, pakaste",2016-12-16T10:23:22.507Z
8034,,2016-12-16T10:23:22.871Z,103,13407,"Riista-savupororieska, snack",2016-12-16T10:23:22.871Z
8035,,2016-12-16T10:23:23.636Z,101,13408,"Rinkeli, fruktoosi",2016-12-16T10:23:23.636Z
8036,,2016-12-16T10:23:23.995Z,101,13409,"Rinkeli, juusto",2016-12-16T10:23:23.995Z
8037,,2016-12-16T10:23:24.364Z,101,13410,"Rinkeli, kahvi",2016-12-16T10:23:24.364Z
8038,,2016-12-16T10:23:24.863Z,101,13411,"Rinkeli, kaneli",2016-12-16T10:23:24.863Z
8039,,2016-12-16T10:23:25.247Z,101,13412,"Rinkeli, kaneli-rusina",2016-12-16T10:23:25.247Z
8040,,2016-12-16T10:23:25.656Z,101,13413,"Rinkeli, kilo",2016-12-16T10:23:25.656Z
8041,,2016-12-16T10:23:26.109Z,101,13414,"Rinkeli, pulla",2016-12-16T10:23:26.109Z
8042,,2016-12-16T10:23:26.513Z,101,13415,"Rinkeli, vanilja",2016-12-16T10:23:26.513Z
8043,,2016-12-16T10:23:26.904Z,101,13416,"Rinkeli, vesi",2016-12-16T10:23:26.904Z
8044,,2016-12-16T10:23:27.351Z,101,13417,"Rinkeli, voi",2016-12-16T10:23:27.351Z
8045,,2016-12-16T10:23:27.814Z,105,13418,"Risotto, kana, ainekset",2016-12-16T10:23:27.814Z
8046,,2016-12-16T10:23:28.216Z,103,13419,"Risotto, kana-sitruuna, valmis",2016-12-16T10:23:28.216Z
8047,,2016-12-16T10:23:28.732Z,103,13420,"Risotto, kantarelli, valmis",2016-12-16T10:23:28.732Z
8048,,2016-12-16T10:23:29.165Z,105,13421,"Risotto, kasvis, ainekset",2016-12-16T10:23:29.165Z
8049,,2016-12-16T10:23:30.003Z,107,13422,"Risotto, parsa, pakaste",2016-12-16T10:23:30.003Z
8050,,2016-12-16T10:23:30.454Z,103,13423,"Risotto, parsa, valmis",2016-12-16T10:23:30.454Z
8051,,2016-12-16T10:23:30.967Z,103,13424,"Risotto, pekoni-parmesaani, valmis",2016-12-16T10:23:30.967Z
8052,,2016-12-16T10:23:31.559Z,107,13425,"Risotto, perinteinen, pakaste",2016-12-16T10:23:31.559Z
8053,,2016-12-16T10:23:32.208Z,105,13426,"Risotto, sahrami, ainekset",2016-12-16T10:23:32.208Z
8054,,2016-12-16T10:23:33.413Z,107,13427,"Risotto, sieni, pakaste",2016-12-16T10:23:33.413Z
8055,,2016-12-16T10:23:33.954Z,105,13428,"Risotto, sieni-parsakaali, ainekset",2016-12-16T10:23:33.954Z
8056,,2016-12-16T10:23:34.389Z,105,13429,"Risotto, tatti, ainekset",2016-12-16T10:23:34.389Z
8057,,2016-12-16T10:23:34.859Z,105,13430,"Risotto, tomaatti, ainekset",2016-12-16T10:23:34.859Z
8058,,2016-12-16T10:23:35.974Z,105,13431,"Risottoriisi, luomu",2016-12-16T10:23:35.974Z
8059,,2016-12-16T10:23:36.496Z,107,13432,"Ristikkoperuna, pakaste",2016-12-16T10:23:36.496Z
8060,,2016-12-16T10:23:37.006Z,105,13433,Rohdosvalmiste,2016-12-16T10:23:37.006Z
8061,,2016-12-16T10:23:37.912Z,101,13434,Rommileivos,2016-12-16T10:23:37.912Z
8062,,2016-12-16T10:25:43.887Z,102,13721,Saaristosilli,2016-12-16T10:25:43.887Z
8063,,2016-12-16T10:23:38.548Z,108,13435,"Rooibos tee, maustamaton, irto",2016-12-16T10:23:38.548Z
8064,,2016-12-16T10:23:39.067Z,108,13436,"Rooibos tee, maustamaton, irto, luomu",2016-12-16T10:23:39.067Z
8065,,2016-12-16T10:23:39.512Z,108,13437,"Rooibos tee, maustamaton, pussi",2016-12-16T10:23:39.512Z
8066,,2016-12-16T10:23:39.969Z,108,13438,"Rooibos tee, maustamaton, pussi, luomu",2016-12-16T10:23:39.969Z
8067,,2016-12-16T10:23:40.409Z,108,13439,"Rooibos tee, maustettu, irto",2016-12-16T10:23:40.409Z
8068,,2016-12-16T10:23:40.905Z,108,13440,"Rooibos tee, maustettu, irto, luomu",2016-12-16T10:23:40.905Z
8069,,2016-12-16T10:23:41.360Z,108,13441,"Rooibos tee, maustettu, pussi",2016-12-16T10:23:41.360Z
8070,,2016-12-16T10:23:41.765Z,108,13442,"Rooibos tee, maustettu, pussi, luomu",2016-12-16T10:23:41.765Z
8071,,2016-12-16T10:23:42.649Z,106,13443,"Roseepippuri, kokonainen",2016-12-16T10:23:42.649Z
8072,,2016-12-16T10:23:43.078Z,106,13444,"Roseepippuri, rouhittu",2016-12-16T10:23:43.078Z
8073,,2016-12-16T10:23:43.507Z,105,13445,"Roseepippurikastike, ainekset",2016-12-16T10:23:43.507Z
8074,,2016-12-16T10:23:43.933Z,108,13446,"Roseeviini, alkoholiton",2016-12-16T10:23:43.933Z
8075,,2016-12-16T10:23:44.958Z,106,13447,"Rosmariini, kuivattu, luomu",2016-12-16T10:23:44.958Z
8076,,2016-12-16T10:23:45.836Z,103,13448,Rosolli,2016-12-16T10:23:45.836Z
8077,,2016-12-16T10:23:46.292Z,103,13449,"Rosolli, luomu",2016-12-16T10:23:46.292Z
8078,,2016-12-16T10:23:46.677Z,107,13450,"Röstiperuna, gluteeniton, pakaste",2016-12-16T10:23:46.677Z
8079,,2016-12-16T10:23:47.320Z,107,13451,"Röstiperuna, luomu, pakaste",2016-12-16T10:23:47.320Z
8080,,2016-12-16T10:23:48.091Z,102,13452,Rosvolammaspaisti,2016-12-16T10:23:48.091Z
8081,,2016-12-16T10:23:48.555Z,101,13453,Rouhekorppu,2016-12-16T10:23:48.555Z
8082,,2016-12-16T10:23:49.015Z,101,13454,"Rouhekorppu, gluteeniton",2016-12-16T10:23:49.015Z
8083,,2016-12-16T10:23:49.446Z,101,13455,Rouhesämpylä,2016-12-16T10:23:49.446Z
8084,,2016-12-16T10:23:51.550Z,105,13456,"Ruishiutale, täysjyvä",2016-12-16T10:23:51.550Z
8085,,2016-12-16T10:23:52.373Z,106,13457,"Ruisjauho, luomu",2016-12-16T10:23:52.373Z
8086,,2016-12-16T10:23:52.770Z,101,13458,Ruiskeksi,2016-12-16T10:23:52.770Z
8087,,2016-12-16T10:23:53.227Z,109,13459,"Ruislastu, luomu",2016-12-16T10:23:53.227Z
8088,,2016-12-16T10:23:53.639Z,109,13460,"Ruislastu, makea chili",2016-12-16T10:23:53.639Z
8089,,2016-12-16T10:23:54.074Z,109,13461,"Ruislastu, maustamaton",2016-12-16T10:23:54.074Z
8090,,2016-12-16T10:23:54.504Z,109,13462,"Ruislastu, pesto",2016-12-16T10:23:54.504Z
8091,,2016-12-16T10:23:54.919Z,109,13463,"Ruislastu, ranch",2016-12-16T10:23:54.919Z
8092,,2016-12-16T10:23:55.331Z,109,13464,"Ruislastu, savuporo",2016-12-16T10:23:55.331Z
8093,,2016-12-16T10:23:55.772Z,109,13465,"Ruislastu, sourcream",2016-12-16T10:23:55.772Z
8094,,2016-12-16T10:23:56.168Z,109,13466,"Ruislastu, suolattu",2016-12-16T10:23:56.168Z
8095,,2016-12-16T10:23:56.608Z,109,13467,"Ruislastu, tomaatti-basilika",2016-12-16T10:23:56.608Z
8096,,2016-12-16T10:23:57.019Z,109,13468,"Ruislastu, valkosipuli",2016-12-16T10:23:57.019Z
8097,,2016-12-16T10:23:57.829Z,103,13469,"Ruisleipä, härkä",2016-12-16T10:23:57.829Z
8098,,2016-12-16T10:23:58.211Z,103,13470,"Ruisleipä, juusto",2016-12-16T10:23:58.211Z
8099,,2016-12-16T10:23:58.571Z,103,13471,"Ruisleipä, juusto-salami",2016-12-16T10:23:58.571Z
8100,,2016-12-16T10:23:58.970Z,103,13472,"Ruisleipä, kana-pekoni-chili",2016-12-16T10:23:58.970Z
8101,,2016-12-16T10:23:59.336Z,103,13473,"Ruisleipä, kinkku",2016-12-16T10:23:59.336Z
8102,,2016-12-16T10:23:59.701Z,103,13474,"Ruisleipä, kinkku-juusto",2016-12-16T10:23:59.701Z
8103,,2016-12-16T10:24:00.059Z,103,13475,"Ruisleipä, kinkku-juusto-muna",2016-12-16T10:24:00.059Z
8104,,2016-12-16T10:24:00.418Z,103,13476,"Ruisleipä, lämminsavulohi",2016-12-16T10:24:00.418Z
8105,,2016-12-16T10:24:00.779Z,103,13477,"Ruisleipä, meetvursti",2016-12-16T10:24:00.779Z
8106,,2016-12-16T10:24:01.144Z,103,13478,"Ruisleipä, muna-anjovis",2016-12-16T10:24:01.144Z
8107,,2016-12-16T10:24:01.508Z,103,13479,"Ruisleipä, muna-kinkku",2016-12-16T10:24:01.508Z
8108,,2016-12-16T10:24:01.868Z,103,13480,"Ruisleipä, muna-pekoni",2016-12-16T10:24:01.868Z
8109,,2016-12-16T10:24:02.231Z,103,13481,"Ruisleipä, pulled pork",2016-12-16T10:24:02.231Z
8110,,2016-12-16T10:24:02.589Z,103,13482,"Ruisleipä, sininen lenkki",2016-12-16T10:24:02.589Z
8111,,2016-12-16T10:24:03.315Z,103,13483,"Ruisleipä, tomaatti-mozzarella-pesto",2016-12-16T10:24:03.315Z
8112,[],2016-03-24T08:43:01.588Z,101,6759,Ruisleipäpala,2016-12-16T10:24:03.687Z
8113,,2016-12-16T10:24:04.049Z,101,13484,"Ruisleipäpala, kuitu",2016-12-16T10:24:04.049Z
8114,,2016-12-16T10:24:04.423Z,101,13485,"Ruisleipäpala, luomu",2016-12-16T10:24:04.423Z
8115,,2016-12-16T10:24:04.838Z,101,13486,"Ruisleipäpala, monivilja",2016-12-16T10:24:04.838Z
